S,K,r,τ,σ,H,C
1.6662999611633034,1.1695357894612488,1.6876292995175872,0.06895288655555981,1.263232621298207,-0.6723011495279416,3.0887337800560406
-1.270637070831907,-1.4122644041793815,-0.6821541280739843,1.0350624084324933,-1.1879346127276675,1.6496367210241325,-0.2866591902392355
2.009707031821491,1.478612953914548,-0.2725722359195078,-0.8450538020023486,-0.11053479390839512,0.6245877465351158,1.8813603432170414
-0.817786839381196,-1.111069661483191,-1.5684368607232724,-1.0181060585310913,0.11452395567564197,-0.5895806355603829,0.09378208788330111
0.8884832831984353,0.9652296212031428,0.5326054740256859,-0.8892535198068796,1.1586174764683983,1.1466865286533168,1.1629504995775517
-0.19768369166424227,0.706291672186417,-1.185868855189338,-0.730797325978318,1.0948739146607571,0.41790013212712884,0.028832229331041903
1.0283764004360065,0.8099123618827349,1.5531753257309047,1.178056587589389,-0.05430689757461863,-1.111607124105801,1.688726219147334
0.014821426602394145,0.841300031837692,-1.0586528934745587,1.1211032237646685,1.4730258433768244,0.11221203313020162,1.2564071997145265
-0.04342737798944187,-0.28088415854506504,0.675958063220577,-1.0941516114197873,0.6549906094588523,-1.0402586351553236,0.6662029010140693
-1.1108802512966667,-1.29971956592849,1.3863092241830108,-0.4836265238789336,0.6240708707491174,-1.6245005987969927,-0.05548167457484354
0.42154617384148896,0.0525015782015494,-0.2369988691302388,0.6363509310798329,0.20680137138985877,0.4305721082559751,1.5991750705065186
-1.5867122189408742,-1.7463838986332412,0.4628373037708637,1.5881774683136154,-0.5177092124209295,0.962199285506505,-0.4030455381852467
1.3542436443510306,0.7685680241574241,0.04321154751550537,-1.776558302170974,-1.6242920152640008,-1.385039659774936,1.0997799397273709
1.3833206147085253,0.8414565799830878,1.0051573029695617,-0.0980353473148551,1.6238237880414053,0.48072560512278517,3.2192952232681753
0.4258552150432323,0.26313299324362494,0.8318280009356439,1.1027208925044618,-0.26248026982331807,0.729779992718265,1.471754205143379
0.9961272042465156,0.8521473188567265,-0.995385484105461,0.854061543403544,-0.8769483194509784,0.43442195677999923,1.0494282564191155
1.1741611823086648,0.86008552037698,-1.494256850845209,0.936188009703248,-0.9463747104764909,1.4587191883256732,1.517059485125674
0.4282444943934254,0.4437492722036833,1.2228412239719597,1.367212594332223,0.20720221377559128,0.6185181076202523,1.7833665266381828
1.6548294773660959,1.1303504638442226,-1.294583921554469,-0.5758310812156434,0.3403129020348508,1.0691082820638649,2.1019086981291664
-0.658472997625466,0.03438384458051806,1.1371116969370263,-0.8944141052413085,1.5919338086691817,-1.4342270835465307,-0.033656458782591714
-0.3567963263327028,-0.7243304511489477,1.0709908407134314,-1.0792215387964352,-1.623243134473871,1.5274709999978515,0.28907351663029845
-0.03413386806527173,0.4175690926098084,-0.7498006284338449,-0.10980860064824219,0.5992797823215311,-0.48504110328172306,0.36955927631293717
1.0825172061063464,1.4828389815051322,-0.15760643901280072,-1.1968271833811097,0.31286277743456614,0.15323753994374317,0.3980244517070164
-1.4323968251844659,-1.62772485844491,-0.12430701360562611,0.2039697086853698,-1.1026886755314167,1.2760938891983966,-0.35902363869627074
0.2204733381040554,0.5376864259079365,-0.0812279494287975,0.0221536974090805,1.2382789601178887,0.926056310697417,1.3339752790806734
0.6454835954049986,0.7318468224743931,1.5576548838026005,-1.0299800641723016,-0.41770401681828845,-1.7193425784571297,0.447686699841212
0.06664705247511817,0.22891811133442003,-0.12265949338579925,-0.3797717707667602,0.13338732898854622,0.37419328929380113,0.42517395398969515
-1.5723126094592568,-1.7270964639700732,1.456347286314915,-0.11216069363507573,0.02660877382801358,0.507676965291875,-0.43111024792923924
0.22037126888355435,1.1615862316104522,1.0170442613925008,-1.332687285910452,0.17096013241723632,0.11472687155292464,-0.3709750381509451
-0.7050583756843686,-0.8758303495884029,-0.11316262187025791,-0.7265872266951559,-1.516478044190651,-0.4667301348584855,-0.20261228072146964
-1.048394361009074,-0.8312857584030856,0.9962669038018033,-1.0576343313151408,0.6115408798962145,0.046233561277536646,-0.3809334931424223
-0.08809025078461875,-0.17297693012705043,0.7043023038082044,0.35299936825319184,-1.3292807256356793,0.6863618559797205,0.16933436475545371
-0.6645406489681848,-0.7949546528089044,0.013805070013191981,1.2394843959684376,-1.3202795822783275,-0.8816082347118365,-0.08035217622748858
-0.6883504319146531,-0.3325651677234037,0.018568987387003928,0.2399365862928181,1.336363482622076,-0.33965264340067314,0.2533027528345184
-1.1665361742690725,-1.2251441195860537,-0.608127063509175,-0.6154758647637575,-1.363840200461524,1.5197776318942364,-0.49038066443719885
0.9527997176853842,1.4582247048339065,-0.0521464382914291,-1.526021604113647,0.31609968520115195,-1.08324783832216,0.32494521549212096
